timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1729909826.722292,4,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,0,653000000,20,100,0,1,98,0,0,0,0,0
1729909826.722292,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,60,223000000,20,100,0,58,5684,0.9666666666666667,2.600896860986547e-07,94.73333333333333,2.548878923766816e-05,0
1729909826.722292,4,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,0,633000000,20,100,0,0,0,0,0,0,0,0
1729909826.722654,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,60,248000000,20,100,0,58,5684,0.9666666666666667,2.3387096774193548e-07,94.73333333333333,2.2919354838709677e-05,0
1729909826.722654,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,60,243000000,20,100,0,58,5684,0.9666666666666667,2.3868312757201647e-07,94.73333333333333,2.3390946502057613e-05,0
1729909826.722654,1,10.0.0.2010.0.0.401,10.0.0.2,0,10.0.0.4,0,1,0,8,19,793000000,20,100,0,1,98,0.05263157894736842,1.2610340479192937e-09,5.157894736842105,1.235813366960908e-07,0
1729909826.722654,1,10.0.0.4010.0.0.201,10.0.0.4,0,10.0.0.2,0,1,0,0,19,784000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909826.723013,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,60,260000000,20,100,0,58,5684,0.9666666666666667,2.2307692307692308e-07,94.73333333333333,2.1861538461538463e-05,0
1729909826.723013,3,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,0,649000000,20,100,0,0,0,0,0,0,0,0
1729909826.723013,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,60,228000000,20,100,0,58,5684,0.9666666666666667,2.543859649122807e-07,94.73333333333333,2.492982456140351e-05,0
1729909826.723013,3,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,0,637000000,20,100,0,0,0,0,0,0,0,0
1729909826.727521,6,10.0.0.16010.0.0.1801,10.0.0.16,0,10.0.0.18,0,1,0,8,80,592000000,20,100,0,78,7644,0.975,1.3175675675675675e-07,95.55,1.2912162162162161e-05,0
1729909826.727521,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,60,288000000,20,100,0,58,5684,0.9666666666666667,2.013888888888889e-07,94.73333333333333,1.973611111111111e-05,0
1729909826.727521,6,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,0,672000000,20,100,0,1,98,0,0,0,0,0
1729909826.727521,6,10.0.0.18010.0.0.1601,10.0.0.18,0,10.0.0.16,0,1,0,0,80,586000000,20,100,0,78,7644,0.975,1.3310580204778158e-07,95.55,1.3044368600682594e-05,0
1729909826.727521,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,60,221000000,20,100,0,58,5684,0.9666666666666667,2.6244343891402716e-07,94.73333333333333,2.571945701357466e-05,0
1729909826.727521,6,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,0,636000000,20,100,0,1,98,0,0,0,0,0
1729909836.706122,6,10.0.0.16010.0.0.1801,10.0.0.16,0,10.0.0.18,0,1,0,8,90,579000000,20,100,0,88,8624,0.9777777777777777,1.5198618307426597e-07,95.82222222222222,1.4894645941278066e-05,0
1729909836.706122,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,70,275000000,20,100,0,68,6664,0.9714285714285714,2.4727272727272725e-07,95.2,2.4232727272727272e-05,0
1729909836.706122,6,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,10,659000000,20,100,0,2,196,0.2,3.0349013657056145e-09,19.6,2.974203338391502e-07,0
1729909836.706122,6,10.0.0.18010.0.0.1601,10.0.0.18,0,10.0.0.16,0,1,0,0,90,573000000,20,100,0,88,8624,0.9777777777777777,1.5357766143106458e-07,95.82222222222222,1.5050610820244328e-05,0
1729909836.706122,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,70,208000000,20,100,0,68,6664,0.9714285714285714,3.269230769230769e-07,95.2,3.2038461538461536e-05,0
1729909836.706122,6,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,10,623000000,20,100,0,2,196,0.2,3.2102728731942217e-09,19.6,3.146067415730337e-07,0
1729909836.711128,5,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,70,271000000,20,100,0,68,6664,0.9714285714285714,2.5092250922509225e-07,95.2,2.4590405904059042e-05,0
1729909836.711128,5,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,10,656000000,20,100,0,1,98,0.1,1.524390243902439e-09,9.8,1.49390243902439e-07,0
1729909836.711128,5,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,70,215000000,20,100,0,68,6664,0.9714285714285714,3.1627906976744185e-07,95.2,3.0995348837209306e-05,0
1729909836.711128,5,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,10,628000000,20,100,0,2,196,0.2,3.1847133757961784e-09,19.6,3.1210191082802546e-07,0
1729909836.711467,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,70,259000000,20,100,0,68,6664,0.9714285714285714,2.6254826254826254e-07,95.2,2.572972972972973e-05,0
1729909836.711467,3,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,10,648000000,20,100,0,1,98,0.1,1.54320987654321e-09,9.8,1.5123456790123457e-07,0
1729909836.711467,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,70,227000000,20,100,0,68,6664,0.9714285714285714,2.9955947136563877e-07,95.2,2.93568281938326e-05,0
1729909836.711467,3,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,10,636000000,20,100,0,1,98,0.1,1.5723270440251572e-09,9.8,1.5408805031446542e-07,0
1729909836.711712,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,70,253000000,20,100,0,68,6664,0.9714285714285714,2.6877470355731227e-07,95.2,2.6339920948616602e-05,0
1729909836.711712,2,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,10,644000000,20,100,0,2,196,0.2,3.1055900621118013e-09,19.6,3.043478260869565e-07,0
1729909836.711712,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,70,233000000,20,100,0,68,6664,0.9714285714285714,2.9184549356223174e-07,95.2,2.860085836909871e-05,0
1729909836.711712,2,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,10,640000000,20,100,0,2,196,0.2,3.125e-09,19.6,3.0625e-07,0
1729909836.711947,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,70,266000000,20,100,0,68,6664,0.9714285714285714,2.556390977443609e-07,95.2,2.5052631578947368e-05,0
1729909836.711947,4,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,10,652000000,20,100,0,2,196,0.2,3.067484662576687e-09,19.6,3.006134969325153e-07,0
1729909836.711947,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,70,222000000,20,100,0,68,6664,0.9714285714285714,3.063063063063063e-07,95.2,3.001801801801802e-05,0
1729909836.711947,4,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,10,632000000,20,100,0,1,98,0.1,1.5822784810126582e-09,9.8,1.550632911392405e-07,0
1729909836.71225,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,70,248000000,20,100,0,68,6664,0.9714285714285714,2.7419354838709676e-07,95.2,2.6870967741935485e-05,0
1729909836.71225,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,70,243000000,20,100,0,68,6664,0.9714285714285714,2.7983539094650204e-07,95.2,2.74238683127572e-05,0
1729909846.706488,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,80,248000000,20,100,0,78,7644,0.975,3.1451612903225806e-07,95.55,3.082258064516129e-05,0
1729909846.706488,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,80,243000000,20,100,0,78,7644,0.975,3.2098765432098767e-07,95.55,3.145679012345679e-05,0
1729909846.715088,5,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,80,272000000,20,100,0,78,7644,0.975,2.8676470588235293e-07,95.55,2.8102941176470587e-05,0
1729909846.715088,5,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,20,657000000,20,100,0,1,98,0.05,1.5220700152207001e-09,4.9,1.491628614916286e-07,0
1729909846.715088,5,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,80,216000000,20,100,0,78,7644,0.975,3.611111111111111e-07,95.55,3.538888888888889e-05,0
1729909846.715088,5,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,20,629000000,20,100,0,2,196,0.1,3.179650238473768e-09,9.8,3.1160572337042923e-07,0
1729909846.715548,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,80,267000000,20,100,0,78,7644,0.975,2.921348314606742e-07,95.55,2.8629213483146068e-05,0
1729909846.715548,4,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,20,653000000,20,100,0,2,196,0.1,3.0627871362940274e-09,9.8,3.001531393568147e-07,0
1729909846.715548,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,80,223000000,20,100,0,78,7644,0.975,3.4977578475336323e-07,95.55,3.4278026905829594e-05,0
1729909846.715548,4,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,20,633000000,20,100,0,1,98,0.05,1.579778830963665e-09,4.9,1.5481832543443917e-07,0
1729909846.715892,6,10.0.0.16010.0.0.1801,10.0.0.16,0,10.0.0.18,0,1,0,8,0,337000000,20,100,0,1,98,0,0,0,0,0
1729909846.715892,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,80,277000000,20,100,0,78,7644,0.975,2.815884476534296e-07,95.55,2.7595667870036103e-05,0
1729909846.715892,6,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,20,661000000,20,100,0,2,196,0.1,3.02571860816944e-09,9.8,2.9652042360060513e-07,0
1729909846.715892,6,10.0.0.18010.0.0.1601,10.0.0.18,0,10.0.0.16,0,1,0,0,0,332000000,20,100,0,0,0,0,0,0,0,0
1729909846.715892,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,80,210000000,20,100,0,78,7644,0.975,3.7142857142857145e-07,95.55,3.64e-05,0
1729909846.715892,6,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,20,625000000,20,100,0,2,196,0.1,3.2e-09,9.8,3.136e-07,0
1729909846.716282,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,80,254000000,20,100,0,78,7644,0.975,3.0708661417322833e-07,95.55,3.009448818897638e-05,0
1729909846.716282,2,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,20,645000000,20,100,0,2,196,0.1,3.1007751937984498e-09,9.8,3.0387596899224804e-07,0
1729909846.716282,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,80,234000000,20,100,0,78,7644,0.975,3.3333333333333335e-07,95.55,3.266666666666666e-05,0
1729909846.716282,2,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,20,641000000,20,100,0,2,196,0.1,3.1201248049921997e-09,9.8,3.057722308892356e-07,0
1729909846.716745,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,80,260000000,20,100,0,78,7644,0.975,3e-07,95.55,2.94e-05,0
1729909846.716745,3,10.0.0.17010.0.0.401,10.0.0.17,0,10.0.0.4,0,1,0,8,20,649000000,20,100,0,1,98,0.05,1.5408320493066255e-09,4.9,1.510015408320493e-07,0
1729909846.716745,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,80,228000000,20,100,0,78,7644,0.975,3.4210526315789473e-07,95.55,3.352631578947368e-05,0
1729909846.716745,3,10.0.0.4010.0.0.1701,10.0.0.4,0,10.0.0.17,0,1,0,0,20,637000000,20,100,0,1,98,0.05,1.5698587127158557e-09,4.9,1.5384615384615385e-07,0
1729909856.712412,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,90,271000000,20,100,0,88,8624,0.9777777777777777,3.247232472324723e-07,95.82222222222222,3.182287822878229e-05,0
1729909856.712412,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,90,227000000,20,100,0,88,8624,0.9777777777777777,3.8766519823788547e-07,95.82222222222222,3.799118942731277e-05,0
1729909856.712771,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,90,253000000,20,100,0,88,8624,0.9777777777777777,3.4782608695652175e-07,95.82222222222222,3.408695652173913e-05,0
1729909856.712771,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,90,248000000,20,100,0,88,8624,0.9777777777777777,3.5483870967741936e-07,95.82222222222222,3.47741935483871e-05,0
1729909856.715692,5,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,90,276000000,20,100,0,88,8624,0.9777777777777777,3.188405797101449e-07,95.82222222222222,3.12463768115942e-05,0
1729909856.715692,5,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,90,220000000,20,100,0,88,8624,0.9777777777777777,4e-07,95.82222222222222,3.92e-05,0
1729909856.715964,6,10.0.0.16010.0.0.1801,10.0.0.16,0,10.0.0.18,0,1,0,8,10,342000000,20,100,0,2,196,0.2,5.847953216374269e-09,19.6,5.730994152046784e-07,0
1729909856.715964,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,90,282000000,20,100,0,88,8624,0.9777777777777777,3.120567375886525e-07,95.82222222222222,3.0581560283687945e-05,0
1729909856.715964,6,10.0.0.18010.0.0.1601,10.0.0.18,0,10.0.0.16,0,1,0,0,10,337000000,20,100,0,1,98,0.1,2.967359050445104e-09,9.8,2.9080118694362016e-07,0
1729909856.715964,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,90,215000000,20,100,0,88,8624,0.9777777777777777,4.093023255813953e-07,95.82222222222222,4.011162790697674e-05,0
1729909856.716267,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,90,264000000,20,100,0,88,8624,0.9777777777777777,3.3333333333333335e-07,95.82222222222222,3.266666666666666e-05,0
1729909856.716267,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,90,232000000,20,100,0,88,8624,0.9777777777777777,3.793103448275862e-07,95.82222222222222,3.717241379310345e-05,0
1729909856.716457,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,90,258000000,20,100,0,88,8624,0.9777777777777777,3.4108527131782946e-07,95.82222222222222,3.3426356589147284e-05,0
1729909856.716457,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,90,238000000,20,100,0,88,8624,0.9777777777777777,3.6974789915966385e-07,95.82222222222222,3.623529411764706e-05,0
1729909866.711572,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,0,36000000,20,100,0,0,0,0,0,0,0,0
1729909866.711572,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,0,16000000,20,100,0,1,98,0,0,0,0,0
1729909866.711898,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,0,28000000,20,100,0,0,0,0,0,0,0,0
1729909866.711898,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,0,26000000,20,100,0,1,98,0,0,0,0,0
1729909866.715185,6,10.0.0.16010.0.0.1801,10.0.0.16,0,10.0.0.18,0,1,0,8,20,342000000,20,100,0,2,196,0.1,5.847953216374269e-09,9.8,5.730994152046784e-07,0
1729909866.715185,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,0,46000000,20,100,0,1,98,0,0,0,0,0
1729909866.715185,6,10.0.0.18010.0.0.1601,10.0.0.18,0,10.0.0.16,0,1,0,0,20,337000000,20,100,0,1,98,0.05,2.967359050445104e-09,4.9,2.9080118694362016e-07,0
1729909866.715185,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,0,7000000,20,100,0,1,98,0,0,0,0,0
1729909866.71554,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,0,33000000,20,100,0,1,98,0,0,0,0,0
1729909866.71554,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,0,24000000,20,100,0,0,0,0,0,0,0,0
1729909866.715966,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,0,35000000,20,100,0,1,98,0,0,0,0,0
1729909866.715966,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,0,19000000,20,100,0,1,98,0,0,0,0,0
1729909866.716151,5,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,0,41000000,20,100,0,0,0,0,0,0,0,0
1729909866.716151,5,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,0,12000000,20,100,0,0,0,0,0,0,0,0
1729909876.72227,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,10,45000000,20,100,0,2,196,0.2,4.444444444444445e-08,19.6,4.3555555555555555e-06,0
1729909876.72227,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,10,29000000,20,100,0,2,196,0.2,6.896551724137931e-08,19.6,6.758620689655172e-06,0
1729909876.722619,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,10,46000000,20,100,0,1,98,0.1,2.173913043478261e-08,9.8,2.130434782608696e-06,0
1729909876.722619,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,10,26000000,20,100,0,2,196,0.2,7.692307692307692e-08,19.6,7.538461538461539e-06,0
1729909876.722816,5,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,10,50000000,20,100,0,1,98,0.1,2e-08,9.8,1.96e-06,0
1729909876.722816,5,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,10,21000000,20,100,0,1,98,0.1,4.761904761904762e-08,9.8,4.666666666666666e-06,0
1729909876.724607,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,10,42000000,20,100,0,2,196,0.2,4.761904761904762e-08,19.6,4.666666666666666e-06,0
1729909876.724607,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,10,33000000,20,100,0,1,98,0.1,3.0303030303030305e-08,9.8,2.9696969696969697e-06,0
1729909876.724864,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,10,55000000,20,100,0,2,196,0.2,3.636363636363636e-08,19.6,3.5636363636363635e-06,0
1729909876.724864,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,10,16000000,20,100,0,2,196,0.2,1.25e-07,19.6,1.225e-05,0
1729909876.725049,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,10,38000000,20,100,0,1,98,0.1,2.631578947368421e-08,9.8,2.5789473684210527e-06,0
1729909876.725049,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,10,36000000,20,100,0,2,196,0.2,5.5555555555555555e-08,19.6,5.444444444444445e-06,0
1729909886.730709,6,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,20,64000000,20,100,0,2,196,0.1,3.125e-08,9.8,3.0625e-06,0
1729909886.730709,6,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,20,25000000,20,100,0,2,196,0.1,8e-08,9.8,7.84e-06,0
1729909886.735032,5,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,20,60000000,20,100,0,1,98,0.05,1.6666666666666667e-08,4.9,1.6333333333333333e-06,0
1729909886.735032,5,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,20,31000000,20,100,0,1,98,0.05,3.2258064516129035e-08,4.9,3.1612903225806453e-06,0
1729909886.735391,1,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,20,48000000,20,100,0,1,98,0.05,2.0833333333333335e-08,4.9,2.0416666666666665e-06,0
1729909886.735391,1,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,20,46000000,20,100,0,2,196,0.1,4.347826086956522e-08,9.8,4.260869565217392e-06,0
1729909886.735664,4,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,20,56000000,20,100,0,1,98,0.05,1.7857142857142856e-08,4.9,1.75e-06,0
1729909886.735664,4,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,20,36000000,20,100,0,2,196,0.1,5.5555555555555555e-08,9.8,5.444444444444445e-06,0
1729909886.735921,2,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,20,52000000,20,100,0,2,196,0.1,3.846153846153846e-08,9.8,3.7692307692307694e-06,0
1729909886.735921,2,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,20,43000000,20,100,0,1,98,0.05,2.3255813953488372e-08,4.9,2.2790697674418603e-06,0
1729909886.736174,3,10.0.0.16010.0.0.201,10.0.0.16,0,10.0.0.2,0,1,0,8,20,55000000,20,100,0,2,196,0.1,3.636363636363636e-08,9.8,3.5636363636363635e-06,0
1729909886.736174,3,10.0.0.2010.0.0.1601,10.0.0.2,0,10.0.0.16,0,1,0,0,20,39000000,20,100,0,2,196,0.1,5.128205128205128e-08,9.8,5.025641025641026e-06,0
1729909896.741152,5,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,8,512000000,20,100,0,105641,6973882,13205.125,0.000206330078125,871735.25,0.01362086328125,0
1729909896.741152,5,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,8,569000000,20,100,0,257481,12201636866,32185.125,0.00045251493848857645,1525204608.25,21.444001521968367,0
1729909896.741713,2,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,8,538000000,20,100,0,105641,6973882,13205.125,0.00019635873605947955,871735.25,0.01296260594795539,0
1729909896.741713,2,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,8,553000000,20,100,0,257481,12201636866,32185.125,0.0004656075949367089,1525204608.25,22.064442795660035,0
1729909896.742098,1,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,8,542000000,20,100,0,105641,6973882,13205.125,0.00019490959409594095,871735.25,0.012866940959409594,0
1729909896.742098,1,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,8,549000000,20,100,0,257481,12201636866,32185.125,0.000469,1525204608.25,22.22520376320583,0
1729909896.742437,4,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,8,530000000,20,100,0,105641,6973882,13205.125,0.00019932264150943397,871735.25,0.013158267924528302,0
1729909896.742437,4,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,8,562000000,20,100,0,257481,12201636866,32185.125,0.0004581512455516014,1525204608.25,21.71109762633452,0
1729909896.74281,3,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,8,535000000,20,100,0,105641,6973882,13205.125,0.00019745981308411215,871735.25,0.013035293457943926,0
1729909896.74281,3,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,8,558000000,20,100,0,257481,12201636866,32185.125,0.00046143548387096776,1525204608.25,21.866732734767027,0
1729909906.738515,1,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,18,546000000,20,100,0,129820,8569744,7212.222222222223,0.00023776556776556777,476096.8888888889,0.01569550183150183,0
1729909906.738515,1,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,18,553000000,20,100,0,318291,15096378878,17682.833333333332,0.0005755714285714285,838687715.4444444,27.29905764556962,0
1729909906.738515,1,10.0.0.145626210.0.0.1505117,10.0.0.14,56262,10.0.0.1,5051,17,-1,-1,8,443000000,20,100,0,717,1084104,89.625,1.6185101580135441e-06,135513.0,0.0024471873589164785,0
1729909906.74264,5,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,18,515000000,20,100,0,129820,8569744,7212.222222222223,0.0002520776699029126,476096.8888888889,0.016640279611650485,0
1729909906.74264,5,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,18,572000000,20,100,0,318291,15096378878,17682.833333333332,0.0005564527972027972,838687715.4444444,26.392270765734267,0
1729909906.74264,5,10.0.0.145626210.0.0.1505117,10.0.0.14,56262,10.0.0.1,5051,17,-1,-1,8,476000000,20,100,0,720,1088640,90.0,1.5126050420168066e-06,136080.0,0.0022870588235294116,0
1729909906.742951,2,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,18,541000000,20,100,0,129820,8569744,7212.222222222223,0.0002399630314232902,476096.8888888889,0.01584056192236599,0
1729909906.742951,2,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,18,556000000,20,100,0,318291,15096378878,17682.833333333332,0.0005724658273381295,838687715.4444444,27.151760571942447,0
1729909906.742951,2,10.0.0.145626210.0.0.1505117,10.0.0.14,56262,10.0.0.1,5051,17,-1,-1,8,452000000,20,100,0,718,1085616,89.75,1.588495575221239e-06,135702.0,0.002401805309734513,0
1729909906.743187,4,10.0.0.1505010.0.0.14594766,10.0.0.1,5050,10.0.0.14,59476,6,-1,-1,18,534000000,20,100,0,129820,8569744,7212.222222222223,0.00024310861423220974,476096.8888888889,0.016048209737827716,0
1729909906.743187,4,10.0.0.145947610.0.0.150506,10.0.0.14,59476,10.0.0.1,5050,6,-1,-1,18,566000000,20,100,0,318291,15096378878,17682.833333333332,0.000562351590106007,838687715.4444444,26.672047487632508,0
